employee_id,opco,pnl_department,raw_department,standardized_role,role_level,role_with_level,role_family,raw_job_title,worker_class,employee_type,work_state,hire_date,tenure_years,fte,scheduled_weekly_hours,pay_basis_resolved,pay_rate,annual_base,hourly_base_rate,overtime_cost,variable_comp_cost,bonus_cost,payroll_tax_cost,benefits_cost,fully_loaded_annual_cost,fully_loaded_hourly_cost,load_factor_applied,data_quality_flag
RED-10141,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,FT,AZ,2021-10-28,4.84,1.0,40.0,Hourly,33.97,70657.6,33.97,8411.72,7053.31,708.27,5993.13,8261.65,101085.68,48.6,1.4306,hours_defaulted
RED-10142,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Regular,AZ,2020-03-17,6.46,1.0,40.0,Hourly,28.86,60028.8,28.86,7146.37,5992.3,601.73,5091.6,8261.65,87122.45,41.89,1.4513,hours_defaulted
RED-10143,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Full-Time,AZ,2025-05-30,1.25,1.0,40.0,Hourly,30.66,63772.8,30.66,7592.09,6366.04,639.26,5409.17,8261.65,92041.01,44.25,1.4433,hours_defaulted
RED-10144,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Regular,AZ,2020-12-28,5.67,1.0,40.0,Hourly,26.98,56118.4,26.98,6680.84,5601.95,562.53,4759.92,8261.65,81985.29,39.42,1.4609,hours_defaulted
RED-10145,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Regular,AZ,2023-01-03,3.66,1.0,40.0,Hourly,25.36,52748.8,25.36,6279.7,5265.59,528.75,4474.12,8261.65,77558.61,37.29,1.4703,hours_defaulted
RED-10146,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Full-Time,AZ,2022-12-14,3.71,1.0,40.0,Hourly,28.09,58427.2,28.09,6955.71,5832.42,585.67,4955.75,8261.65,85018.4,40.87,1.4551,hours_defaulted
RED-10147,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Regular,AZ,2024-03-04,2.49,1.0,40.0,Hourly,25.35,52728.0,25.35,6277.22,5263.51,528.54,4472.35,8261.65,77531.27,37.27,1.4704,hours_defaulted
RED-10148,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,,AZ,2025-12-13,0.71,1.0,40.0,Hourly,33.55,69784.0,33.55,8307.72,6966.1,699.51,5919.03,8261.65,99938.01,48.05,1.4321,hours_defaulted
RED-10149,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Regular,AZ,2021-07-17,5.12,1.0,40.0,Hourly,30.81,64084.8,30.81,7629.24,6397.19,642.38,5435.63,8261.65,92450.89,44.45,1.4426,hours_defaulted
RED-10150,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,,AZ,2020-03-27,6.43,1.0,40.0,Hourly,30.26,62940.8,30.26,7493.05,6282.99,630.92,5338.6,8261.65,90948.01,43.73,1.445,hours_defaulted
RED-10151,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Full-Time,AZ,2020-12-11,5.72,1.0,40.0,Hourly,32.29,67163.2,32.29,7995.72,6704.49,673.24,5696.74,8261.65,96495.04,46.39,1.4367,hours_defaulted
RED-10152,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,,AZ,2025-08-28,1.01,1.0,40.0,Hourly,33.27,69201.6,33.27,8238.39,6907.97,693.67,5869.63,8261.65,99172.91,47.68,1.4331,hours_defaulted
RED-10153,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Regular,AZ,2026-03-16,0.46,1.0,40.0,Hourly,33.82,70345.6,33.82,8374.58,7022.16,705.14,5966.67,8261.65,100675.8,48.4,1.4312,hours_defaulted
RED-10154,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,,AZ,2026-01-24,0.6,1.0,40.0,Hourly,30.71,63876.8,30.71,7604.48,6376.42,640.3,5417.99,8261.65,92177.64,44.32,1.4431,hours_defaulted
RED-10155,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,FT,AZ,2017-04-16,9.37,1.0,40.0,Hourly,29.19,60715.2,29.19,7228.09,6060.82,608.61,5149.82,8261.65,88024.19,42.32,1.4498,hours_defaulted
RED-10156,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,,AZ,2022-05-09,4.31,1.0,40.0,Hourly,31.81,66164.8,31.81,7876.86,6604.82,663.23,5612.05,8261.65,95183.41,45.76,1.4386,hours_defaulted
RED-10157,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,FT,AZ,2025-02-01,1.58,1.0,40.0,Hourly,29.68,61734.4,29.68,7349.42,6162.56,618.82,5236.27,8261.65,89363.12,42.96,1.4475,hours_defaulted
RED-10158,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Regular,AZ,2023-04-17,3.37,1.0,40.0,Hourly,25.18,52374.4,25.18,6235.13,5228.21,525.0,4442.36,8261.65,77066.75,37.05,1.4715,hours_defaulted
RED-10159,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,,AZ,2019-10-12,6.89,1.0,40.0,Hourly,26.82,55785.6,26.82,6641.23,5568.73,559.19,4731.7,8261.65,81548.1,39.21,1.4618,hours_defaulted
RED-10160,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Regular,AZ,2023-03-03,3.5,1.0,40.0,Hourly,24.63,51230.4,24.63,6098.93,5114.01,513.53,4345.33,8261.65,75563.85,36.33,1.475,hours_defaulted
RED-10161,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,,AZ,2025-05-18,1.29,1.0,40.0,Hourly,32.66,67932.8,32.66,8087.34,6781.31,680.95,5762.01,8261.65,97506.06,46.88,1.4353,hours_defaulted;on_leave
RED-10162,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Full-Time,AZ,2025-09-29,0.92,1.0,40.0,Hourly,26.97,56097.6,26.97,6678.37,5599.88,562.32,4758.16,8261.65,81957.98,39.4,1.461,hours_defaulted
RED-10163,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,,AZ,2019-09-09,6.98,1.0,40.0,Hourly,24.7,51376.0,24.7,6116.27,5128.55,514.99,4357.68,8261.65,75755.14,36.42,1.4745,hours_defaulted
RED-10164,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,FT,AZ,2024-11-15,1.79,1.0,40.0,Hourly,26.54,55203.2,26.54,6571.89,5510.59,553.35,4682.3,8261.65,80782.98,38.84,1.4634,hours_defaulted
RED-10165,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Full-Time,AZ,2022-11-26,3.76,1.0,40.0,Hourly,27.63,57470.4,27.63,6841.8,5736.91,576.08,4874.6,8261.65,83761.44,40.27,1.4575,hours_defaulted
RED-10166,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Regular,AZ,2025-04-09,1.39,1.0,40.0,Hourly,29.08,60486.4,29.08,7200.85,6037.98,606.31,5130.41,8261.65,87723.6,42.17,1.4503,hours_defaulted
RED-10167,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Regular,AZ,2022-08-05,4.07,1.0,40.0,Hourly,26.65,55432.0,26.65,6599.13,5533.43,555.65,4701.7,8261.65,81083.56,38.98,1.4628,hours_defaulted
RED-10168,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Full-Time,AZ,2026-03-25,0.44,1.0,40.0,Hourly,26.61,55348.8,26.61,6589.22,5525.13,554.81,4694.65,8261.65,80974.26,38.93,1.463,hours_defaulted
RED-10169,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,FT,AZ,2021-02-07,5.56,1.0,40.0,Hourly,28.89,60091.2,28.89,7153.8,5998.53,602.35,5096.89,8261.65,87204.42,41.93,1.4512,hours_defaulted
RED-10170,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Full-Time,AZ,2016-11-18,9.78,1.0,40.0,Hourly,27.74,57699.2,27.74,6869.04,5759.75,578.37,4894.01,8261.65,84062.02,40.41,1.4569,hours_defaulted
RED-10171,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,Regular,AZ,2022-10-03,3.91,1.0,40.0,Hourly,29.86,62108.8,29.86,7394.0,6199.94,622.58,5268.03,8261.65,89855.0,43.2,1.4467,hours_defaulted
RED-10172,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,FT,AZ,2025-08-06,1.07,1.0,40.0,Hourly,28.19,58635.2,28.19,6980.47,5853.19,587.76,4973.4,8261.65,85291.67,41.01,1.4546,hours_defaulted
RED-10173,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,II,Electrician - II,Field - Service,Electrician (Lvl 2),Employee,FT,AZ,2024-04-05,2.4,1.0,40.0,Hourly,31.66,65852.8,31.66,7839.72,6573.68,660.11,5585.59,8261.65,94773.55,45.56,1.4392,hours_defaulted
RED-10174,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,Regular,AZ,2024-11-20,1.78,1.0,40.0,Hourly,42.43,88254.4,42.43,10506.61,8809.89,884.66,7485.68,8261.65,124202.89,59.71,1.4073,hours_defaulted
RED-10175,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,Regular,AZ,2025-05-22,1.28,1.0,40.0,Hourly,37.36,77708.8,37.36,9251.16,7757.19,778.95,6591.21,8261.65,110348.96,53.05,1.42,hours_defaulted
RED-10176,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,Full-Time,AZ,2025-05-30,1.25,1.0,40.0,Hourly,39.1,81328.0,39.1,9682.02,8118.47,815.23,6898.19,8261.65,115103.56,55.34,1.4153,hours_defaulted
RED-10177,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,Regular,AZ,2024-08-22,2.02,1.0,40.0,Hourly,39.99,83179.2,39.99,9902.41,8303.26,833.78,7055.2,8261.65,117535.5,56.51,1.413,hours_defaulted
RED-10178,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,Regular,AZ,2018-10-25,7.85,1.0,40.0,Hourly,34.31,71364.8,34.31,8495.91,7123.91,715.36,6053.11,8261.65,102014.74,49.05,1.4295,hours_defaulted
RED-10179,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,Regular,AZ,2025-07-04,1.16,1.0,40.0,Hourly,41.93,87214.4,41.93,10382.8,8706.07,874.23,7397.47,8261.65,122836.62,59.06,1.4084,hours_defaulted
RED-10180,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,Regular,AZ,2020-12-25,5.68,1.0,40.0,Hourly,41.55,86424.0,41.55,10288.7,8627.17,866.31,7330.42,8261.65,121798.25,58.56,1.4093,hours_defaulted
RED-10181,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,FT,AZ,2023-06-22,3.19,1.0,40.0,Hourly,38.13,79310.4,38.13,9441.83,7917.07,795.0,6727.05,8261.65,112453.0,54.06,1.4179,hours_defaulted
RED-10182,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,Regular,AZ,2025-05-20,1.28,1.0,40.0,Hourly,41.94,87235.2,41.94,10385.27,8708.15,874.44,7399.23,8261.65,122863.94,59.07,1.4084,hours_defaulted
RED-10183,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,Full-Time,AZ,2024-07-29,2.09,1.0,40.0,Hourly,37.67,78353.6,37.67,9327.93,7821.55,785.41,6645.9,8261.65,111196.04,53.46,1.4192,hours_defaulted
RED-10184,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,FT,AZ,2015-12-22,10.69,1.0,40.0,Hourly,41.74,86819.2,41.74,10335.75,8666.62,870.27,7363.94,8261.65,122317.43,58.81,1.4089,hours_defaulted
RED-10185,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,Full-Time,AZ,2024-12-15,1.71,1.0,40.0,Hourly,34.94,72675.2,34.94,8651.92,7254.71,728.49,6164.26,8261.65,103736.23,49.87,1.4274,hours_defaulted
RED-10186,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,,AZ,2025-08-11,1.05,1.0,40.0,Hourly,38.94,80995.2,38.94,9642.41,8085.25,811.89,6869.96,8261.65,114666.36,55.13,1.4157,hours_defaulted
RED-10187,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,FT,AZ,2023-07-03,3.16,1.0,40.0,Hourly,36.26,75420.8,36.26,8978.78,7528.79,756.01,6397.14,8261.65,107343.17,51.61,1.4233,hours_defaulted
RED-10188,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,Regular,AZ,2026-05-05,0.32,1.0,40.0,Hourly,34.95,72696.0,34.95,8654.39,7256.79,728.7,6166.02,8261.65,103763.55,49.89,1.4274,hours_defaulted
RED-10189,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,Full-Time,AZ,2019-08-05,7.07,1.0,40.0,Hourly,40.45,84136.0,40.45,10016.31,8398.77,843.38,7136.36,8261.65,118792.47,57.11,1.4119,hours_defaulted
RED-10190,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,Regular,AZ,2022-03-01,4.5,1.0,40.0,Hourly,36.56,76044.8,36.56,9053.06,7591.08,762.27,6450.07,8261.65,108162.93,52.0,1.4224,hours_defaulted
RED-10191,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,Regular,AZ,2022-01-23,4.6,1.0,40.0,Hourly,43.51,90500.8,43.51,10774.04,9034.13,907.18,7676.22,8261.65,127154.02,61.13,1.405,hours_defaulted
RED-10192,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,III,Electrician - III,Field - Service,Electrician (Lvl 3),Employee,Regular,AZ,2018-09-09,7.98,1.0,40.0,Hourly,42.69,88795.2,42.69,10570.99,8863.87,890.08,7531.55,8261.65,124913.34,60.05,1.4068,hours_defaulted
RED-10286,Redwood Electric,Field Service - Repair & Maintenance,Field Ops - Service,Electrician,Apprentice,Electrician - Apprentice,Field - Service,Apprentice Electrician (Lvl 1),Employee,FT,AZ,2026-08-10,0.06,1.0,40.0,Hourly,18.5,38480.0,18.5,4581.01,3841.22,385.72,3263.85,8261.65,58813.45,28.28,1.5284,hours_defaulted
BAY-10312,Bayside Mechanical,Field Service - Repair & Maintenance,Service,Field Supervisor,NA,Field Supervisor,Field Leadership,Service Supervisor,Employee,Regular,FL,2023-02-23,3.52,1.0,40.0,Annual,81000.0,81000.0,38.94,9642.98,8085.73,811.94,6870.36,8261.65,114672.66,55.13,1.4157,clean
BAY-10313,Bayside Mechanical,Field Service - Repair & Maintenance,Service,Field Supervisor,NA,Field Supervisor,Field Leadership,Service Supervisor,Employee,Regular,FL,2021-08-16,5.04,1.0,40.0,Annual,83500.0,83500.0,40.14,9940.6,8335.29,837.0,7082.41,8261.65,117956.95,56.71,1.4127,clean
BAY-10314,Bayside Mechanical,Field Service - Repair & Maintenance,Service,Field Supervisor,NA,Field Supervisor,Field Leadership,Service Supervisor,Employee,Regular,FL,2025-02-19,1.53,1.0,40.0,Annual,82000.0,82000.0,39.42,9762.03,8185.55,821.96,6955.18,8261.65,115986.37,55.76,1.4145,clean
BAY-10315,Bayside Mechanical,Field Service - Repair & Maintenance,Service,Field Supervisor,NA,Field Supervisor,Field Leadership,Service Supervisor,Employee,Full-Time,FL,2024-04-18,2.37,1.0,40.0,Annual,77000.0,77000.0,37.02,9166.78,7686.43,771.84,6531.09,8261.65,109417.79,52.6,1.421,clean
BAY-10316,Bayside Mechanical,Field Service - Repair & Maintenance,Service,Field Supervisor,NA,Field Supervisor,Field Leadership,Service Supervisor,Employee,Regular,FL,2024-01-15,2.63,1.0,40.0,Annual,84500.0,84500.0,40.62,10059.65,8435.11,847.02,7167.23,8261.65,119270.66,57.34,1.4115,clean
BAY-10317,Bayside Mechanical,Field Service - Repair & Maintenance,Service,Field Supervisor,NA,Field Supervisor,Field Leadership,Service Supervisor,Employee,FT,FL,2026-04-11,0.39,1.0,40.0,Annual,78000.0,78000.0,37.5,9285.83,7786.26,781.87,6615.91,8261.65,110731.52,53.24,1.4196,clean
BAY-10318,Bayside Mechanical,Field Service - Repair & Maintenance,Service,Field Supervisor,NA,Field Supervisor,Field Leadership,Service Supervisor,Employee,Regular,FL,2024-07-23,2.11,1.0,40.0,Annual,76500.0,76500.0,36.78,9107.26,7636.52,766.83,6488.68,8261.65,108760.94,52.29,1.4217,clean
BAY-10319,Bayside Mechanical,Field Service - Repair & Maintenance,Service,Field Supervisor,NA,Field Supervisor,Field Leadership,Service Supervisor,Employee,FT,FL,2026-01-24,0.6,1.0,40.0,Annual,83500.0,83500.0,40.14,9940.6,8335.29,837.0,7082.41,8261.65,117956.95,56.71,1.4127,clean
BAY-10320,Bayside Mechanical,Field Service - Repair & Maintenance,Service,Field Supervisor,NA,Field Supervisor,Field Leadership,Service Supervisor,Employee,Full-Time,FL,2020-09-23,5.94,1.0,40.0,Annual,84000.0,84000.0,40.38,10000.12,8385.2,842.01,7124.82,8261.65,118613.8,57.03,1.4121,clean
GLC-10253,Great Lakes Comfort Systems,Field Service - Repair & Maintenance,Service - HVAC,Field Supervisor,NA,Field Supervisor,Field Leadership,Field Supervisor,Employee,,MI,2021-09-23,4.94,1.0,40.0,Annual,76000.0,76000.0,36.54,9047.73,7586.61,761.82,6446.27,8261.65,108104.08,51.97,1.4224,clean
GLC-10254,Great Lakes Comfort Systems,Field Service - Repair & Maintenance,Service - HVAC,Field Supervisor,NA,Field Supervisor,Field Leadership,Field Supervisor,Employee,FT,MI,2021-04-03,5.41,1.0,40.0,Annual,83500.0,83500.0,40.14,9940.6,8335.29,837.0,7082.41,8261.65,117956.95,56.71,1.4127,clean
GLC-10255,Great Lakes Comfort Systems,Field Service - Repair & Maintenance,Service - HVAC,Field Supervisor,NA,Field Supervisor,Field Leadership,Field Supervisor,Employee,FT,MI,2024-07-15,2.13,1.0,40.0,Annual,78000.0,78000.0,37.5,9285.83,7786.26,781.87,6615.91,8261.65,110731.52,53.24,1.4196,pay_rate_imputed
GLC-10256,Great Lakes Comfort Systems,Field Service - Repair & Maintenance,Service - HVAC,Field Supervisor,NA,Field Supervisor,Field Leadership,Field Supervisor,Employee,Regular,MI,2022-07-16,4.13,1.0,40.0,Annual,75500.0,75500.0,36.3,8988.21,7536.7,756.81,6403.86,8261.65,107447.23,51.66,1.4231,clean
GLC-10257,Great Lakes Comfort Systems,Field Service - Repair & Maintenance,Service - Plumbing,Field Supervisor,NA,Field Supervisor,Field Leadership,Field Supervisor,Employee,Regular,MI,2023-06-26,3.18,1.0,40.0,Annual,84500.0,84500.0,40.62,10059.65,8435.11,847.02,7167.23,8261.65,119270.66,57.34,1.4115,clean
GLC-10258,Great Lakes Comfort Systems,Field Service - Repair & Maintenance,Service - Plumbing,Field Supervisor,NA,Field Supervisor,Field Leadership,Field Supervisor,Employee,FT,MI,2026-03-12,0.47,1.0,40.0,Annual,78000.0,78000.0,37.5,9285.83,7786.26,781.87,6615.91,8261.65,110731.52,53.24,1.4196,pay_rate_imputed
