employee_id,opco,raw_department,raw_job_title,field,issue,original_value,resolved_value,rule_applied
PIN-10163,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,29.36,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10420,Pinnacle Plumbing & Drain,Acctg,Controller,pay_basis,Blank pay basis,120000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10283,Pinnacle Plumbing & Drain,Field,Service Manager,pay_basis,Blank pay basis,99000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10269,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,42.64,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10414,Pinnacle Plumbing & Drain,Acctg,Payroll Specialist,pay_basis,Blank pay basis,56500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10162,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,19.63,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10256,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,41.75,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10183,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,28.29,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10272,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,42.08,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10156,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,20.48,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10337,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,18.67,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10293,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,51000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10180,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,28.17,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10376,Pinnacle Plumbing & Drain,Call Center,Call Center Supervisor,pay_basis,Blank pay basis,56500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10063,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,24.72,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10117,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,41.41,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10397,Pinnacle Plumbing & Drain,Fleet,Parts Coordinator,pay_basis,Blank pay basis,23.29,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10211,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,25.9,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10123,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,44.23,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10301,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,47000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-C321,Pinnacle Plumbing & Drain,Field,Contract Installer,pay_basis,Blank pay basis,38.56,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10170,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,31.53,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10410,Pinnacle Plumbing & Drain,Acctg,AP/AR Specialist,pay_basis,Blank pay basis,22.23,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10325,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,17.48,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10072,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,23.8,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10141,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,20.01,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10109,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,42.42,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10158,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,19.64,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10215,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,24.48,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10111,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,40.91,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10405,Pinnacle Plumbing & Drain,Fleet,Fleet Coordinator,pay_basis,Blank pay basis,59500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10419,Pinnacle Plumbing & Drain,Acctg,Senior Accountant,pay_basis,Blank pay basis,86500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10327,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,20.69,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10043,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,29.13,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10273,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,39.78,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10128,Pinnacle Plumbing & Drain,Field,Installation Manager,pay_basis,Blank pay basis,79000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10179,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,29.27,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10271,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,38.34,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10086,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,29.84,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10059,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,22.57,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10037,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,28.02,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10247,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,36.94,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10274,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,41.26,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10192,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,31.53,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10148,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,18.15,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10347,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,19.57,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10331,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,19.13,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10322,Pinnacle Plumbing & Drain,Sales,Sales Manager,pay_basis,Blank pay basis,109000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-C337,Pinnacle Plumbing & Drain,Fleet,Temp Warehouse Associate,pay_basis,Blank pay basis,19.77,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10316,Pinnacle Plumbing & Drain,Sales,Inside Sales Representative,pay_basis,Blank pay basis,21.93,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10251,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,41.57,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10010,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,21.98,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10221,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,26.01,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10022,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,19.83,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10096,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,23.43,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10235,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,25.39,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10367,Pinnacle Plumbing & Drain,Call Center,Dispatcher,pay_basis,Blank pay basis,21.48,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10289,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,47000.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10275,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,41.14,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10150,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,18.57,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10178,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,29.43,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10242,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,24.11,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10143,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,18.36,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10231,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,24.65,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10195,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,30.87,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10139,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,17.01,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10234,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,24.71,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10364,Pinnacle Plumbing & Drain,Call Center,Dispatcher,pay_basis,Blank pay basis,19.63,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10245,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,37.85,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10387,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,pay_basis,Blank pay basis,16.84,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10027,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,18.16,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10391,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,pay_basis,Blank pay basis,16.83,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10077,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,24.96,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10057,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,23.47,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10090,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,24.19,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10013,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,17.76,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10382,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,pay_basis,Blank pay basis,19.16,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10238,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,28.73,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10054,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,25.56,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10361,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,20.69,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10015,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,pay_basis,Blank pay basis,19.32,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10304,Pinnacle Plumbing & Drain,Sales,Sales Consultant,pay_basis,Blank pay basis,53500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10336,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,17.19,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10166,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,25.32,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10383,Pinnacle Plumbing & Drain,Fleet,Warehouse Associate,pay_basis,Blank pay basis,17.18,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10134,Pinnacle Plumbing & Drain,Field,Installation Manager,pay_basis,Blank pay basis,78500.0,Annual,"Rate below 200 is Hourly, at or above is Annual"
PIN-10402,Pinnacle Plumbing & Drain,Fleet,Parts Coordinator,pay_basis,Blank pay basis,21.14,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10186,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,33.9,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10196,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,pay_basis,Blank pay basis,26.31,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10080,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,29.47,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10157,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,pay_basis,Blank pay basis,19.06,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10253,Pinnacle Plumbing & Drain,Field,Plumber - Master,pay_basis,Blank pay basis,43.91,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10110,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,pay_basis,Blank pay basis,43.26,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10351,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,16.64,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10076,Pinnacle Plumbing & Drain,Field,Plumbing Installer,pay_basis,Blank pay basis,27.31,Hourly,"Rate below 200 is Hourly, at or above is Annual"
PIN-10342,Pinnacle Plumbing & Drain,Call Center,CSR,pay_basis,Blank pay basis,17.52,Hourly,"Rate below 200 is Hourly, at or above is Annual"
BAY-10093,Bayside Mechanical,Install,HVAC Installer II,pay_rate,Implausible pay rate,0.0,26.37,median of same role and level within opco
GLC-10333,Great Lakes Comfort Systems,Customer Care,Dispatcher,pay_rate,Blank pay rate,blank,22.56,median of same role and level within opco
BAY-10337,Bayside Mechanical,Sales,Comfort Advisor,pay_rate,Blank pay rate,blank,47500.0,median of same role and level within opco
RED-10252,Redwood Electric,CSR,Dispatcher,pay_rate,Implausible pay rate,0.0,21.95,median of same role and level within opco
GLC-10255,Great Lakes Comfort Systems,Service - HVAC,Field Supervisor,pay_rate,Blank pay rate,blank,78000.0,median of same role and level within opco
BAY-10281,Bayside Mechanical,Service,HVAC Service Tech III,pay_rate,Implausible pay rate,0.0,37.44,median of same role and level within opco
BAY-10329,Bayside Mechanical,Sales,Comfort Advisor,pay_rate,Blank pay rate,blank,47500.0,median of same role and level within opco
RED-10038,Redwood Electric,Installation,Electrical Installer (Lvl 2),pay_rate,Blank pay rate,blank,25.72,median of same role and level within opco
GLC-10198,Great Lakes Comfort Systems,Service - HVAC,Technician,pay_rate,Blank pay rate,blank,28.73,median of same role and level within opco
RED-10013,Redwood Electric,Installation,Apprentice Electrician (Lvl 1),pay_rate,Blank pay rate,blank,18.44,median of same role and level within opco
GLC-10200,Great Lakes Comfort Systems,Service - HVAC,Technician,pay_rate,Blank pay rate,blank,28.73,median of same role and level within opco
BAY-10257,Bayside Mechanical,Service,HVAC Service Tech II,pay_rate,Blank pay rate,blank,28.43,median of same role and level within opco
RED-10255,Redwood Electric,Parts & Fleet,Warehouse Associate,pay_rate,Blank pay rate,blank,18.32,median of same role and level within opco
BAY-10139,Bayside Mechanical,Install,Install Mgr,pay_rate,Blank pay rate,blank,82750.0,median of same role and level within opco
BAY-10459,Bayside Mechanical,Finance,AP/AR Specialist,pay_rate,Implausible pay rate,0.0,24.12,median of same role and level within opco
GLC-10064,Great Lakes Comfort Systems,Install,Installer,pay_rate,Blank pay rate,blank,26.05,median of same role and level within opco
RED-10104,Redwood Electric,Field Ops - Service,Apprentice Electrician (Lvl 1),pay_rate,Blank pay rate,blank,18.79,median of same role and level within opco
RED-10277,Redwood Electric,HR,HR Coordinator,pay_rate,Implausible pay rate,5200.0,48000.0,median of same role and level within opco
BAY-10451,Bayside Mechanical,Warehouse,Parts Coordinator,pay_rate,Implausible pay rate,0.0,24.05,median of same role and level within opco
GLC-10170,Great Lakes Comfort Systems,Service - Plumbing,Technician,pay_rate,Blank pay rate,blank,29.95,median of same role and level within opco
GLC-10258,Great Lakes Comfort Systems,Service - Plumbing,Field Supervisor,pay_rate,Blank pay rate,blank,78000.0,median of same role and level within opco
GLC-10137,Great Lakes Comfort Systems,Service - HVAC,Technician,pay_rate,Pay outside 0.4x-2.5x of the role and level median,185000.0,28.73,median of same role and level within opco
BAY-10420,Bayside Mechanical,Customer Care,Dispatcher,pay_rate,Pay outside 0.4x-2.5x of the role and level median,485000.0,23.04,median of same role and level within opco
