employee_id,opco,department,job_title,job_level,employee_type,pay_rate,pay_basis,scheduled_weekly_hours,hire_date,termination_date,status,work_state
PIN-10299,Pinnacle Plumbing & Drain,Sales,Sales Consultant,,Regular,49000.0,,,2025-10-30,,Active,TX
NHS-10035,Northstar Corporate,IT,Systems Administrator,,Full-Time,93000.0,Annual,40.0,2022-04-12,,Active,FL
PIN-10008,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,,,20.8,,,2023-06-30,,Active,TX
BAY-10052,Bayside Mechanical,Install,HVAC Installer II,,Full-Time,28.61,Hourly,40.0,2019-11-01,,Active,FL
BAY-10139,Bayside Mechanical,Install,Install Mgr,,,,Annual,40.0,2023-12-09,,Active,FL
GLC-10191,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,,30.27,Hourly,40.0,2024-10-27,,Active,MI
GLC-10347,Great Lakes Comfort Systems,Warehouse,Warehouse Associate,L1,,17.81,Hourly,28.0,2022-12-28,,Active,MI
GLC-10066,Great Lakes Comfort Systems,Install,Installer,L2,,22.98,Hourly,40.0,2024-01-17,,Active,MI
BAY-10269,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,25.77,Hourly,40.0,2017-01-29,,Active,FL
PIN-10177,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Regular,30.82,,,2022-12-02,,Active,TX
PIN-10126,Pinnacle Plumbing & Drain,Field,Installation Manager,,Full-Time,83500.0,,,2020-01-23,,Active,TX
BAY-10207,Bayside Mechanical,Service,HVAC Service Tech II,,Full-Time,32.14,Hourly,40.0,2017-01-23,,Active,FL
BAY-10462,Bayside Mechanical,Finance,AP/AR Specialist,,FT,26.27,Hourly,40.0,2023-09-16,,Active,FL
GLC-10368,Great Lakes Comfort Systems,Warehouse,Fleet Coordinator,L2,Full-Time,51500.0,Annual,40.0,2024-02-29,,Active,MI
GLC-90054,Great Lakes Comfort Systems,Service - HVAC,Technician,L3,Regular,41.98,Hourly,40.0,2020-05-13,2026-05-28,Terminated,MI
RED-10034,Redwood Electric,Installation,Electrical Installer (Lvl 2),,Regular,27.55,Hourly,,2023-09-06,,Active,AZ
RED-90097,Redwood Electric,Installation,Apprentice Electrician (Lvl 1),,Regular,20.32,Hourly,,2021-04-27,2025-12-29,Terminated,AZ
GLC-10192,Great Lakes Comfort Systems,Service - Plumbing,Technician,L2,Regular,29.85,Hourly,40.0,2025-02-05,,Active,MI
BAY-10446,Bayside Mechanical,Warehouse,Parts Coordinator,,Regular,25.95,Hourly,40.0,2022-01-28,,Active,FL
RED-10248,Redwood Electric,CSR,Dispatcher,,Full-Time,23.39,Hourly,,2021-11-04,,Active,AZ
GLC-10223,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,Regular,25.58,Hourly,40.0,2022-05-09,,Active,MI
RED-10263,Redwood Electric,Parts & Fleet,Parts Coordinator,,Regular,20.23,Hourly,,2025-10-29,,Leave,AZ
PIN-10287,Pinnacle Plumbing & Drain,Sales,Sales Consultant,,,54500.0,,,2022-02-11,,Active,TX
GLC-10019,Great Lakes Comfort Systems,Install,Installer,L1,Full-Time,17.08,Hourly,40.0,2023-06-03,,Active,MI
GLC-10211,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,FT,32.78,Hourly,40.0,2023-06-06,,Active,MI
BAY-10459,Bayside Mechanical,Finance,AP/AR Specialist,,Full-Time,0.0,Hourly,40.0,2020-02-10,,Active,FL
PIN-10041,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,Full-Time,27.96,,,2023-07-02,,Active,TX
NHS-10022,Northstar Corporate,HR,HR Manager,,Regular,97500.0,Annual,40.0,2025-04-30,,Active,FL
PIN-10207,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Regular,25.86,,,2024-04-02,,Active,TX
PIN-C328,Pinnacle Plumbing & Drain,Field,Contract Electrician,,1099,57.29,,,2025-11-17,,Active,TX
GLC-10355,Great Lakes Comfort Systems,Warehouse,Warehouse Associate,L1,Regular,20.79,Hourly,40.0,2017-09-07,,Active,MI
RED-10123,Redwood Electric,Field Ops - Service,Electrician (Lvl 2),,Full-Time,31.73,Hourly,,2021-05-19,,Active,AZ
RED-10134,Redwood Electric,Field Ops - Service,Electrician (Lvl 2),,,32.11,Hourly,,2025-06-19,,Active,AZ
GLC-10059,Great Lakes Comfort Systems,Install,Installer,L2,Regular,23.46,Hourly,40.0,2022-07-29,,Active,MI
NHS-10056,Northstar Corporate,Marketing,Digital Marketing Specialist,,FT,71500.0,Annual,40.0,2025-01-12,,Active,FL
BAY-10278,Bayside Mechanical,Service,HVAC Service Tech II,,,24.11,Hourly,40.0,2023-05-06,,Active,FL
BAY-10251,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,26.21,Hourly,40.0,2024-01-20,,Active,FL
BAY-90038,Bayside Mechanical,Service,HVAC Service Tech II,,FT,25.22,Hourly,40.0,2020-05-01,2025-07-07,Terminated,FL
BAY-10375,Bayside Mechanical,Customer Care,Customer Service Rep,,Regular,17.35,Hourly,40.0,2024-12-11,,Active,FL
PIN-10119,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,,Regular,40.4,,,2022-02-05,,Active,TX
BAY-10117,Bayside Mechanical,Install,Lead HVAC Installer,,,44.24,Hourly,40.0,2023-12-01,,Active,FL
BAY-10062,Bayside Mechanical,Install,HVAC Installer II,,,29.0,Hourly,40.0,2023-07-12,,Active,FL
PIN-10380,Pinnacle Plumbing & Drain,Call Center,Customer Care Manager,,Regular,83500.0,,,2022-05-17,,Active,TX
NHS-10053,Northstar Corporate,Marketing,Marketing Coordinator,,Regular,53500.0,Annual,40.0,2021-05-25,,Active,FL
GLC-10051,Great Lakes Comfort Systems,Install,Installer,L2,Regular,28.69,Hourly,40.0,2023-04-22,,Active,MI
BAY-90064,Bayside Mechanical,Install,HVAC Installer II,,,26.16,Hourly,40.0,2017-12-08,2025-12-13,Terminated,FL
BAY-10477,Bayside Mechanical,HR,Recruiter,,Regular,62500.0,Annual,40.0,2017-12-02,,Active,FL
BAY-10312,Bayside Mechanical,Service,Service Supervisor,,Regular,81000.0,Annual,40.0,2023-02-23,,Active,FL
BAY-10006,Bayside Mechanical,Install,HVAC Installer I,,Regular,18.52,Hourly,40.0,2021-06-14,,Active,FL
GLC-10099,Great Lakes Comfort Systems,Install,Installer,L3,,43.97,Hourly,40.0,2024-01-18,,Active,MI
GLC-10157,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,FT,29.37,Hourly,40.0,2025-03-10,,Active,MI
PIN-10394,Pinnacle Plumbing & Drain,Fleet,Parts Coordinator,,,22.67,,,2024-07-27,,Active,TX
RED-10103,Redwood Electric,Field Ops - Service,Apprentice Electrician (Lvl 1),,Full-Time,18.18,Hourly,,2015-06-18,,Active,AZ
RED-10042,Redwood Electric,Installation,Electrical Installer (Lvl 2),,FT,29.99,Hourly,,2013-06-29,,Active,AZ
GLC-10015,Great Lakes Comfort Systems,Install,Installer,L1,,19.33,Hourly,40.0,2025-08-11,,Active,MI
GLC-90010,Great Lakes Comfort Systems,Warehouse,Warehouse Associate,L1,Regular,19.21,Hourly,20.0,2019-03-30,2026-08-14,Terminated,MI
PIN-10064,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,Regular,29.56,,,2024-02-07,,Active,TX
BAY-10219,Bayside Mechanical,Service,HVAC Service Tech II,,Full-Time,27.02,Hourly,40.0,2024-12-11,,Active,FL
PIN-10208,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Full-Time,24.95,,,2017-12-01,,Active,TX
PIN-10258,Pinnacle Plumbing & Drain,Field,Plumber - Master,,FT,35.98,,,2019-11-01,,Active,TX
BAY-10424,Bayside Mechanical,Customer Care,Dispatcher,,FT,19.69,Hourly,40.0,2024-05-01,,Active,FL
PIN-10172,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,FT,32.27,,,2020-11-26,,Active,TX
BAY-10242,Bayside Mechanical,Service,HVAC Service Tech II,,Full-Time,32.84,Hourly,40.0,2018-02-06,,Active,FL
BAY-10141,Bayside Mechanical,Service,HVAC Service Tech I,,,17.82,Hourly,40.0,2023-06-11,,Active,FL
BAY-10078,Bayside Mechanical,Install,HVAC Installer II,,Regular,25.18,Hourly,40.0,2023-10-29,,Active,FL
BAY-10390,Bayside Mechanical,Customer Care,Customer Service Rep,,Regular,17.95,Hourly,25.0,2026-05-09,,Active,FL
BAY-10481,Bayside Mechanical,Install,HVAC Installer I,,Full-Time,18.5,Hourly,40.0,2026-07-07,,Active,FL
GLC-10331,Great Lakes Comfort Systems,Customer Care,Dispatcher,L2,,23.92,Hourly,40.0,2023-04-03,,Active,MI
GLC-10142,Great Lakes Comfort Systems,Service - HVAC,Technician,L1,Regular,21.22,Hourly,40.0,2025-02-19,,Active,MI
NHS-10066,Northstar Corporate,Executive & Corporate,Operations Analyst,,FT,74000.0,Annual,40.0,2020-12-07,,Active,FL
PIN-10313,Pinnacle Plumbing & Drain,Sales,Inside Sales Representative,,Regular,18.89,,,2020-07-18,,Active,TX
PIN-10107,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,,Regular,41.75,,,2018-11-26,,Active,TX
GLC-10350,Great Lakes Comfort Systems,Warehouse,Warehouse Associate,L1,FT,20.57,Hourly,20.0,2011-06-30,,Active,MI
GLC-10033,Great Lakes Comfort Systems,Install,Installer,L2,FT,23.83,Hourly,40.0,2014-08-26,,Active,MI
BAY-10348,Bayside Mechanical,Sales,Comfort Advisor,,,49500.0,Annual,40.0,2025-11-01,,Active,FL
PIN-10276,Pinnacle Plumbing & Drain,Field,Field Supervisor,,Regular,76500.0,,,2025-11-28,,Active,TX
BAY-10330,Bayside Mechanical,Sales,Comfort Advisor,,FT,54000.0,Annual,40.0,2022-05-15,,Active,FL
BAY-10438,Bayside Mechanical,Warehouse,Warehouse Associate,,Full-Time,19.52,Hourly,40.0,2026-04-21,,Active,FL
PIN-10302,Pinnacle Plumbing & Drain,Sales,Sales Consultant,,Full-Time,47000.0,,,2022-04-23,,Active,TX
BAY-10198,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,27.44,Hourly,40.0,2023-06-01,,Active,FL
RED-10133,Redwood Electric,Field Ops - Service,Electrician (Lvl 2),,Regular,31.1,Hourly,,2024-02-27,,Active,AZ
BAY-10059,Bayside Mechanical,Install,HVAC Installer II,,FT,24.39,Hourly,40.0,2025-12-26,,Active,FL
BAY-10065,Bayside Mechanical,Install,HVAC Installer II,,Regular,27.98,Hourly,40.0,2026-03-07,,Active,FL
PIN-10122,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,,Full-Time,43.7,,,2023-05-09,,Active,TX
RED-10016,Redwood Electric,Installation,Apprentice Electrician (Lvl 1),,,20.44,Hourly,,2025-08-27,,Active,AZ
PIN-10357,Pinnacle Plumbing & Drain,Call Center,CSR,,Regular,19.77,,,2020-10-05,,Active,TX
PIN-10315,Pinnacle Plumbing & Drain,Sales,Inside Sales Representative,,,18.9,,,2019-12-23,,Active,TX
PIN-10124,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Lead,,,40.06,,,2025-01-30,,Active,TX
RED-10060,Redwood Electric,Installation,Electrical Installer (Lvl 2),,Regular,26.08,Hourly,,2024-12-02,,Active,AZ
PIN-10308,Pinnacle Plumbing & Drain,Sales,Senior Sales Consultant,,FT,50500.0,,,2023-07-16,,Active,TX
PIN-10187,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Full-Time,25.6,,,2025-03-22,,Active,TX
PIN-10147,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,,Full-Time,20.57,,,2026-03-03,,Active,TX
BAY-10045,Bayside Mechanical,Install,HVAC Installer II,,Regular,24.73,Hourly,40.0,2021-04-05,,Active,FL
GLC-10064,Great Lakes Comfort Systems,Install,Installer,L2,Regular,,Hourly,40.0,2014-08-21,,Active,MI
PIN-10146,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,,Full-Time,19.78,,,2024-07-31,,Active,TX
RED-10139,Redwood Electric,Field Ops - Service,Electrician (Lvl 2),,,28.59,Hourly,,2025-04-26,,Active,AZ
NHS-10058,Northstar Corporate,Marketing,Digital Marketing Specialist,,,64500.0,Annual,40.0,2022-10-01,,Active,FL
BAY-10189,Bayside Mechanical,Service,HVAC Service Tech II,,FT,30.53,Hourly,40.0,2025-11-29,,Active,FL
PIN-10024,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,,Full-Time,21.61,,,2023-09-23,,Active,TX
BAY-10324,Bayside Mechanical,Service,Service Manager,,Full-Time,98000.0,Annual,40.0,2025-06-23,,Active,FL
PIN-90062,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,,,20.61,,,2019-03-01,2026-06-05,Terminated,TX
GLC-10197,Great Lakes Comfort Systems,Service - Plumbing,Technician,L2,Regular,30.83,Hourly,40.0,2023-08-09,,Active,MI
RED-10225,Redwood Electric,CSR,Cust Svc Rep,,Full-Time,17.13,Hourly,,2016-05-21,,Active,AZ
PIN-10363,Pinnacle Plumbing & Drain,Call Center,CSR,,Regular,16.25,,,2025-02-10,,Active,TX
PIN-10248,Pinnacle Plumbing & Drain,Field,Plumber - Master,,Regular,41.72,,,2025-03-21,,Active,TX
RED-10092,Redwood Electric,Installation,Install Manager,,Full-Time,80500.0,Annual,,2016-01-23,,Active,AZ
RED-10206,Redwood Electric,Sales,Home Solutions Consultant,,Regular,42500.0,Annual,,2023-08-26,,Active,AZ
BAY-90011,Bayside Mechanical,Sales,Comfort Advisor,,,49500.0,Annual,40.0,2021-05-20,,Terminated,FL
NHS-10036,Northstar Corporate,IT,Systems Administrator,,Full-Time,88500.0,Annual,40.0,2024-08-14,,Active,FL
RED-10269,Redwood Electric,Finance,AP/AR Specialist,,Full-Time,24.74,Hourly,,2025-04-25,,Active,AZ
PIN-10404,Pinnacle Plumbing & Drain,Fleet,Fleet Coordinator,,,57500.0,,,2025-09-24,,Active,TX
GLC-10227,Great Lakes Comfort Systems,Service - Plumbing,Technician,L3,Regular,42.23,Hourly,40.0,2021-10-02,,Active,MI
PIN-10219,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Regular,26.08,,,2013-04-29,,Active,TX
RED-10279,Redwood Electric,HR,HR Coordinator,,Regular,45500.0,Annual,,2025-12-27,,Active,AZ
GLC-10362,Great Lakes Comfort Systems,Warehouse,Warehouse Associate,L1,Regular,18.26,Hourly,40.0,2021-09-14,,Active,MI
BAY-10027,Bayside Mechanical,Install,HVAC Installer I,,Regular,18.13,Hourly,40.0,2025-01-20,,Active,FL
PIN-10212,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Regular,33.82,,,2022-06-26,,Active,TX
RED-10274,Redwood Electric,Finance,Staff Accountant,,Regular,64500.0,Annual,,2026-02-23,,Active,AZ
RED-10185,Redwood Electric,Field Ops - Service,Electrician (Lvl 3),,Full-Time,34.94,Hourly,,2024-12-15,,Active,AZ
BAY-10455,Bayside Mechanical,Warehouse,Fleet Coordinator,,,52000.0,Annual,40.0,2024-12-05,,Active,FL
GLC-10079,Great Lakes Comfort Systems,Install,Installer,L2,FT,24.16,Hourly,40.0,2024-12-10,,Active,MI
GLC-10060,Great Lakes Comfort Systems,Install,Installer,L2,Full-Time,26.05,Hourly,40.0,2023-03-10,,Active,MI
BAY-10359,Bayside Mechanical,Sales,Sr Comfort Advisor,,FT,62000.0,Annual,40.0,2024-08-16,,Active,FL
PIN-10047,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,Regular,29.54,,,2024-01-19,,Active,TX
PIN-10345,Pinnacle Plumbing & Drain,Call Center,CSR,,Regular,17.92,,,2023-08-18,,Active,TX
BAY-10355,Bayside Mechanical,Sales,Comfort Advisor,,Regular,49000.0,Annual,40.0,2020-07-19,,Active,FL
PIN-10411,Pinnacle Plumbing & Drain,Acctg,AP/AR Specialist,,Regular,22.28,,,2024-09-06,,Active,TX
NHS-10068,Northstar Corporate,Executive & Corporate,Operations Analyst,,Regular,77000.0,Annual,40.0,2017-06-01,,Active,FL
GLC-10363,Great Lakes Comfort Systems,Warehouse,Parts Coordinator,L2,Full-Time,22.67,Hourly,40.0,2023-05-12,,Active,MI
BAY-10140,Bayside Mechanical,Service,HVAC Service Tech I,,Full-Time,17.49,Hourly,40.0,2026-01-06,,Active,FL
PIN-10218,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,,30.32,,,2025-01-17,,Active,TX
GLC-10002,Great Lakes Comfort Systems,Install,Installer,L1,,21.1,Hourly,40.0,2025-05-06,,Active,MI
BAY-10091,Bayside Mechanical,Install,HVAC Installer II,,,28.71,Hourly,40.0,2021-12-24,,Active,FL
PIN-10142,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,,,20.61,,,2023-04-02,,Active,TX
RED-90009,Redwood Electric,CSR,Cust Svc Rep,,Regular,20.5,Hourly,,2007-10-14,2026-03-20,Terminated,AZ
BAY-10361,Bayside Mechanical,Sales,Sr Comfort Advisor,,Regular,57500.0,Annual,40.0,2021-09-29,,Active,FL
BAY-10458,Bayside Mechanical,Finance,AP/AR Specialist,,FT,23.16,Hourly,40.0,2025-10-18,,Active,FL
BAY-90021,Bayside Mechanical,Service,HVAC Service Tech II,,Full-Time,26.51,Hourly,40.0,2016-06-27,2026-01-04,Terminated,FL
BAY-10158,Bayside Mechanical,Service,HVAC Service Tech I,,,19.57,Hourly,40.0,2025-05-27,,Active,FL
BAY-10277,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,32.31,Hourly,40.0,2021-03-16,,Active,FL
RED-10098,Redwood Electric,Field Ops - Service,Apprentice Electrician (Lvl 1),,Regular,21.69,Hourly,,2025-06-13,,Active,AZ
BAY-10231,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,24.42,Hourly,40.0,2021-04-19,,Active,FL
PIN-10100,Pinnacle Plumbing & Drain,Field,Plumbing Installer,,Regular,25.82,,,2016-10-27,,Active,TX
GLC-10110,Great Lakes Comfort Systems,Install,Install Manager,L4,Regular,81000.0,Annual,40.0,2024-05-11,,Active,MI
BAY-90075,Bayside Mechanical,Install,HVAC Installer I,,FT,19.94,Hourly,40.0,2021-05-06,2026-06-18,Terminated,FL
PIN-10159,Pinnacle Plumbing & Drain,Field,Plumber - Apprentice,,Regular,21.13,,,2025-10-13,,Active,TX
RED-10102,Redwood Electric,Field Ops - Service,Apprentice Electrician (Lvl 1),,,21.71,Hourly,,2012-12-08,,Active,AZ
BAY-10206,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,31.71,Hourly,40.0,2020-07-20,,Active,FL
RED-10063,Redwood Electric,Installation,Electrical Installer (Lvl 2),,Regular,24.93,Hourly,,2024-04-27,,Active,AZ
GLC-10101,Great Lakes Comfort Systems,Install,Installer,L3,Regular,41.51,Hourly,40.0,2017-05-05,,Active,MI
BAY-90041,Bayside Mechanical,HR,HR Coordinator,,Regular,50500.0,Annual,40.0,2019-02-24,2025-08-31,Terminated,FL
RED-10250,Redwood Electric,CSR,Dispatcher,,Regular,19.14,Hourly,,2025-09-30,,Active,AZ
BAY-10232,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,32.55,Hourly,40.0,2025-08-01,,Active,FL
GLC-10219,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,Regular,25.94,Hourly,40.0,2025-06-28,,Active,MI
PIN-10346,Pinnacle Plumbing & Drain,Call Center,CSR,,Regular,17.88,,,2025-02-02,,Active,TX
BAY-C334,Bayside Mechanical,Warehouse,Temp Warehouse Associate,,Temp,17.52,Hourly,40.0,2024-10-18,,Active,FL
PIN-10321,Pinnacle Plumbing & Drain,Sales,Sales Manager,,Regular,105500.0,,,2025-11-30,,Active,TX
GLC-10158,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,Regular,27.83,Hourly,40.0,2019-03-31,,Active,MI
NHS-10017,Northstar Corporate,HR,HR Business Partner,,,97000.0,Annual,40.0,2025-08-14,,Active,FL
GLC-10163,Great Lakes Comfort Systems,Service - HVAC,Technician,L2,,28.93,Hourly,40.0,2023-06-01,,Active,MI
GLC-10340,Great Lakes Comfort Systems,Customer Care,Call Center Supervisor,L3,,56500.0,Annual,40.0,2025-03-28,,Active,MI
RED-10202,Redwood Electric,Field Ops - Service,Service Manager,,FT,91000.0,Annual,,2019-08-12,,Active,AZ
NHS-10009,Northstar Corporate,Finance & Accounting,FP&A Analyst,,Full-Time,92500.0,Annual,40.0,2025-01-14,,Active,FL
BAY-10328,Bayside Mechanical,Sales,Comfort Advisor,,Regular,48000.0,Annual,40.0,2021-10-10,,Active,FL
GLC-10311,Great Lakes Comfort Systems,Customer Care,Customer Service Representative,L1,Regular,18.43,Hourly,29.0,2022-09-15,,Active,MI
PIN-10379,Pinnacle Plumbing & Drain,Call Center,Customer Care Manager,,FT,72000.0,,,2025-08-14,,Active,TX
GLC-10329,Great Lakes Comfort Systems,Customer Care,Dispatcher,L2,Regular,20.99,Hourly,40.0,2023-11-20,,Active,MI
RED-10010,Redwood Electric,Installation,Apprentice Electrician (Lvl 1),,Regular,17.54,Hourly,,2026-02-06,,Active,AZ
GLC-10133,Great Lakes Comfort Systems,Service - HVAC,Technician,L1,Regular,18.61,Hourly,40.0,2023-09-11,,Active,MI
BAY-10169,Bayside Mechanical,Service,HVAC Service Tech I,,Regular,18.51,Hourly,40.0,2023-10-01,,Active,FL
PIN-10237,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,Regular,27.85,,,2025-01-20,,Active,TX
GLC-10358,Great Lakes Comfort Systems,Warehouse,Warehouse Associate,L1,FT,18.78,Hourly,25.0,2011-06-30,,Active,MI
RED-10017,Redwood Electric,Installation,Apprentice Electrician (Lvl 1),,FT,18.37,Hourly,,2020-07-07,,Active,AZ
BAY-10085,Bayside Mechanical,Install,HVAC Installer II,,FT,29.22,Hourly,40.0,2025-01-08,,Active,FL
BAY-10246,Bayside Mechanical,Service,HVAC Service Tech II,,Regular,31.38,Hourly,40.0,2023-09-23,,Active,FL
GLC-90086,Great Lakes Comfort Systems,Service - HVAC,Service Manager,L5,FT,94500.0,Annual,40.0,2019-11-28,2025-12-14,Terminated,MI
GLC-10275,Great Lakes Comfort Systems,Sales,Comfort Advisor,L2,Full-Time,42500.0,Annual,40.0,2023-07-27,,Active,MI
BAY-10211,Bayside Mechanical,Service,HVAC Service Tech II,,,33.12,Hourly,40.0,2017-06-02,,Active,FL
BAY-10070,Bayside Mechanical,Install,HVAC Installer II,,Full-Time,28.52,Hourly,40.0,2024-07-20,,Active,FL
RED-10007,Redwood Electric,Installation,Apprentice Electrician (Lvl 1),,,17.38,Hourly,,2020-02-16,,Active,AZ
PIN-10310,Pinnacle Plumbing & Drain,Sales,Senior Sales Consultant,,,56500.0,,,2021-06-19,,Active,TX
GLC-10334,Great Lakes Comfort Systems,Customer Care,Dispatcher,L2,Full-Time,23.43,Hourly,20.0,2021-09-02,,Active,MI
PIN-10021,Pinnacle Plumbing & Drain,Field,Plumbing Installer - Apprentice,,Regular,20.18,,,2024-08-15,,Active,TX
GLC-10139,Great Lakes Comfort Systems,Service - Plumbing,Technician,L1,Regular,18.89,Hourly,40.0,2026-06-13,,Active,MI
PIN-10295,Pinnacle Plumbing & Drain,Sales,Sales Consultant,,FT,51500.0,,,2025-03-24,,Active,TX
BAY-10050,Bayside Mechanical,Install,HVAC Installer II,,,27.25,Hourly,40.0,2024-12-22,,Active,FL
BAY-10107,Bayside Mechanical,Install,HVAC Installer II,,Full-Time,24.83,Hourly,40.0,2020-12-16,,Active,FL
PIN-10182,Pinnacle Plumbing & Drain,Field,Plumber - Journeyman,,,26.77,,,2022-07-24,,Active,TX
NHS-10054,Northstar Corporate,Marketing,Marketing Coordinator,,,51000.0,Annual,40.0,2018-11-03,,Active,FL
GLC-10232,Great Lakes Comfort Systems,Service - HVAC,Technician,L3,,42.19,Hourly,40.0,2021-02-12,,Active,MI
BAY-10299,Bayside Mechanical,Service,HVAC Service Tech III,,,37.52,Hourly,40.0,2024-11-25,,Active,FL
GLC-10251,Great Lakes Comfort Systems,Service - HVAC,Technician,L3,Regular,42.18,Hourly,40.0,2023-12-19,,Active,MI
GLC-10289,Great Lakes Comfort Systems,Sales,Senior Comfort Advisor,L3,FT,60500.0,Annual,40.0,2023-02-11,,Active,MI
PIN-10326,Pinnacle Plumbing & Drain,Call Center,CSR,,Full-Time,18.27,,,2025-02-26,,Active,TX
BAY-10403,Bayside Mechanical,Customer Care,Customer Service Rep,,Regular,19.84,Hourly,29.0,2019-10-05,,Active,FL
BAY-10344,Bayside Mechanical,Sales,Comfort Advisor,,Full-Time,45500.0,Annual,40.0,2025-11-10,,Active,FL
BAY-10379,Bayside Mechanical,Customer Care,Customer Service Rep,,FT,18.3,Hourly,40.0,2025-01-01,,Active,FL
RED-10104,Redwood Electric,Field Ops - Service,Apprentice Electrician (Lvl 1),,Regular,,Hourly,,2026-03-24,,Active,AZ
BAY-10402,Bayside Mechanical,Customer Care,Customer Service Rep,,,18.12,Hourly,25.0,2014-07-11,,Active,FL
BAY-10454,Bayside Mechanical,Warehouse,Fleet Coordinator,,Regular,52000.0,Annual,40.0,2022-10-09,,Active,FL
BAY-10306,Bayside Mechanical,Service,HVAC Service Tech III,,Regular,34.96,Hourly,40.0,2023-01-31,,Active,FL
